9.91250,0.10962,0.10293,0.15774,0.14644
9.91252,0.10962,0.11297,0.16108,0.15314
9.91254,0.11632,0.10962,0.16108,0.15983
9.91256,0.10962,0.11632,0.15104,0.13975
9.91258,0.10628,0.11297,0.14435,0.14644
9.91260,0.11632,0.09958,0.16108,0.12971
9.91262,0.11967,0.11967,0.15439,0.15314
9.91264,0.11632,0.09958,0.15774,0.13305
9.91266,0.10293,0.09958,0.14769,0.12636
9.91268,0.10628,0.10962,0.14435,0.13975
9.91270,0.11632,0.10293,0.14100,0.12636
9.91272,0.11297,0.09623,0.15774,0.12971
9.91274,0.10962,0.09958,0.14435,0.11967
9.91276,0.10962,0.10293,0.13096,0.12301
9.91278,0.10628,0.10962,0.13430,0.12636
9.91280,0.10962,0.09289,0.14100,0.12971
9.91282,0.11297,0.10293,0.13430,0.13305
9.91284,0.11297,0.10628,0.13430,0.12301
9.91286,0.10628,0.11297,0.13430,0.12636
9.91288,0.11297,0.10293,0.14100,0.12636
9.91290,0.11297,0.09958,0.13765,0.11632
9.91292,0.09958,0.09289,0.13096,0.11967
9.91294,0.11297,0.15314,0.14435,0.15314
9.91296,0.11632,0.12301,0.13430,0.13305
9.91298,0.10628,0.10293,0.12761,0.11967
9.91300,0.10628,0.11297,0.13765,0.12636
9.91302,0.12636,0.10962,0.13765,0.11967
9.91304,0.09958,0.05941,0.13096,0.10293
9.91306,0.11632,0.10628,0.13430,0.11632
9.91308,0.10962,0.11967,0.11757,0.11297
9.91310,0.11967,0.11297,0.13096,0.11967
9.91312,0.07615,0.13640,0.12426,0.16987
9.91314,0.12636,0.09289,0.14100,0.10293
9.91316,0.11632,0.11967,0.13430,0.11967
9.91318,0.11967,0.11967,0.12761,0.13640
9.91320,0.17322,0.15649,0.18786,0.10293
9.91322,0.11632,0.10628,0.13096,0.11632
9.91324,0.10628,0.08285,0.12761,0.10293
9.91326,0.11297,0.11632,0.13096,0.11967
9.91328,0.10293,0.10628,0.11757,0.12971
9.91330,0.11967,0.10962,0.13430,0.11632
9.91332,0.11632,0.07280,0.13765,0.08285
9.91334,0.11297,0.10628,0.13096,0.10962
9.91336,0.10628,0.09623,0.11757,0.10628
9.91338,0.10628,0.08954,0.12426,0.10962
9.91340,0.11297,0.11967,0.13096,0.12636
9.91342,0.11297,0.12636,0.12092,0.13305
9.91344,0.12301,0.12971,0.13765,0.13305
9.91346,0.12301,0.08619,0.13096,0.13305
9.91348,0.11297,0.11632,0.12761,0.11967
9.91350,0.12636,0.08954,0.14435,0.10962
9.91352,0.10962,0.10962,0.12426,0.12301
9.91354,0.09958,0.07615,0.13096,0.09958
9.91356,0.09958,0.10628,0.12426,0.10962
9.91358,0.10293,0.11967,0.15104,0.13305
9.91360,0.08285,0.09623,0.11422,0.10293
9.91362,0.07950,0.12636,0.12092,0.13640
9.91364,0.07280,0.10962,0.11422,0.10962
9.91366,0.08954,0.12971,0.12426,0.14310
9.91368,0.07615,0.10962,0.12761,0.11632
9.91370,0.07280,0.08954,0.11757,0.10628
9.91372,0.06946,0.10628,0.13096,0.11297
9.91374,0.08619,0.11297,0.13765,0.11632
9.91376,0.07280,0.11297,0.13096,0.11632
9.91378,0.06611,0.10293,0.13430,0.10293
9.91380,0.04268,0.11297,0.13096,0.11967
9.91382,0.05941,0.12971,0.13096,0.13305
9.91384,0.05272,0.10628,0.12426,0.11297
9.91386,0.05607,0.15983,0.12092,0.09958
9.91388,0.03933,0.09958,0.12761,0.10628
9.91390,0.05272,0.12971,0.13765,0.13640
9.91392,0.03598,0.11632,0.12092,0.12971
9.91394,0.04268,0.11297,0.14435,0.12636
9.91396,0.03264,0.10628,0.12426,0.12636
9.91398,0.03933,0.09623,0.13430,0.10293
9.91400,0.02259,0.11967,0.12092,0.13305
9.91402,0.01925,0.07615,0.11757,0.09289
9.91404,0.03598,0.09623,0.13096,0.11632
9.91406,0.01925,0.10628,0.11757,0.12301
9.91408,0.02929,0.09623,0.13430,0.10293
9.91410,0.01590,0.12971,0.11757,0.13640
9.91412,0.01590,0.11632,0.12092,0.11967
9.91414,0.01255,0.11967,0.11757,0.12636
9.91416,0.00921,0.09958,0.13430,0.10628
9.91418,0.00921,0.08619,0.14100,0.09289
9.91420,0.00251,0.10962,0.13430,0.13975
9.91422,0.00251,0.10628,0.13096,0.12636
9.91424,0.00251,0.10293,0.13096,0.11632
9.91426,-0.00753,0.12971,0.11757,0.13975
9.91428,0.00921,0.11297,0.12761,0.13305
9.91430,-0.00753,0.09289,0.12426,0.09958
9.91432,-0.00418,0.12636,0.12092,0.12971
9.91434,-0.01088,0.12636,0.12092,0.13640
9.91436,-0.00753,0.10293,0.13430,0.11632
9.91438,0.00251,0.10293,0.14100,0.10962
9.91440,-0.01088,0.09623,0.11422,0.09623
9.91442,0.00921,0.08285,0.13096,0.12301
9.91444,-0.00753,0.10962,0.12761,0.12301
9.91446,0.00251,0.11297,0.12426,0.12636
9.91448,-0.00084,0.12301,0.11087,0.12971
9.91450,-0.00084,0.10293,0.12761,0.10628
9.91452,-0.00084,0.11632,0.12761,0.12301
9.91454,-0.00418,0.09958,0.13430,0.10962
9.91456,0.00921,0.10962,0.14100,0.11967
9.91458,-0.00084,0.12636,0.12092,0.09958
9.91460,0.00251,0.12971,0.14100,0.12971
9.91462,0.00251,0.13305,0.13765,0.12971
9.91464,-0.00753,0.10962,0.13430,0.12636
9.91466,0.00251,0.12301,0.12092,0.11632
9.91468,0.00586,0.11967,0.13096,0.10628
9.91470,-0.00753,0.12971,0.12092,0.13305
9.91472,-0.00084,0.09289,0.13765,0.11632
9.91474,-0.00418,0.09623,0.13430,0.11632
9.91476,-0.00084,0.10293,0.13096,0.10628
9.91478,-0.00418,0.10962,0.12426,0.12301
9.91480,0.00586,0.11967,0.13096,0.13305
9.91482,0.00251,0.09958,0.12426,0.10962
9.91484,0.00251,0.14310,0.11087,0.12301
9.91486,0.00251,0.12971,0.14100,0.12301
9.91488,0.00586,0.10293,0.13430,0.12636
9.91490,-0.00084,0.08285,0.10753,0.09289
9.91492,0.00586,0.10628,0.13430,0.11297
9.91494,0.00251,0.09623,0.13096,0.10293
9.91496,-0.00084,0.12301,0.12426,0.10962
9.91498,0.00251,0.11967,0.12761,0.12636
9.91500,0.00251,0.09958,0.13096,0.10628
9.91502,-0.00418,0.10962,0.12761,0.12301
9.91504,0.00921,0.09623,0.13765,0.11632
9.91506,-0.00084,0.12636,0.12761,0.12971
9.91508,0.00586,0.09289,0.13096,0.10962
9.91510,-0.00084,0.10293,0.12426,0.11297
9.91512,0.00586,0.09958,0.12426,0.11632
9.91514,-0.00084,0.11632,0.11422,0.11632
9.91516,-0.00418,0.10962,0.11757,0.11632
9.91518,0.01925,0.10628,0.14435,0.13305
9.91520,0.00921,0.12971,0.11087,0.11967
9.91522,0.00586,0.10628,0.13765,0.12301
9.91524,-0.00753,0.08954,0.13430,0.11632
9.91526,-0.00084,0.10628,0.14435,0.11967
9.91528,-0.00084,0.09958,0.14435,0.10962
9.91530,0.00586,0.09623,0.15104,0.12971
9.91532,-0.00084,0.08619,0.13096,0.10962
9.91534,0.00586,0.12971,0.13096,0.12301
9.91536,0.00251,0.09289,0.13430,0.10962
9.91538,0.00921,0.10293,0.12761,0.12301
9.91540,-0.03096,0.09289,0.13765,0.15983
9.91542,0.00251,0.10293,0.13096,0.12636
9.91544,-0.00084,0.10628,0.13430,0.11632
9.91546,0.00586,0.11297,0.13430,0.10962
9.91548,-0.00753,0.09289,0.12761,0.11967
9.91550,0.00586,0.10962,0.13096,0.12301
9.91552,0.00586,0.07280,0.13765,0.08619
9.91554,0.00921,0.11297,0.14100,0.11967
9.91556,0.00921,0.10293,0.13430,0.11632
9.91558,0.00586,0.09958,0.12761,0.10962
9.91560,0.00586,0.09289,0.12426,0.10962
9.91562,-0.00753,0.08954,0.11757,0.11967
9.91564,0.00586,0.10628,0.12426,0.12301
9.91566,0.00586,0.11297,0.13430,0.12971
9.91568,0.00586,0.10293,0.13430,0.12971
9.91570,0.00921,0.09623,0.13765,0.11967
9.91572,0.00586,0.09289,0.12092,0.11967
9.91574,0.00251,0.11297,0.13430,0.12636
9.91576,0.00921,0.09289,0.13430,0.11632
9.91578,0.00586,0.11297,0.12092,0.11632
9.91580,0.00251,0.10293,0.12761,0.12301
9.91582,0.01590,0.10962,0.13096,0.11967
9.91584,0.00586,0.10628,0.12426,0.12971
9.91586,0.00921,0.11632,0.12761,0.12971
9.91588,0.00251,0.09958,0.12761,0.11967
9.91590,0.00586,0.08954,0.12426,0.09623
9.91592,0.00921,0.09623,0.14435,0.11632
9.91594,0.00251,0.11297,0.12092,0.12971
9.91596,0.01255,0.09289,0.14100,0.11632
9.91598,0.00586,0.10293,0.13430,0.11632
9.91600,0.00251,0.10293,0.13096,0.11632
9.91602,0.00586,0.10962,0.13096,0.12971
9.91604,0.00921,0.09623,0.13765,0.11297
9.91606,0.00586,0.10293,0.12761,0.11632
9.91608,0.00251,0.09289,0.12761,0.10962
9.91610,-0.00084,0.10628,0.14100,0.12301
9.91612,0.00921,0.11967,0.12761,0.13305
9.91614,-0.00084,0.11297,0.13096,0.13640
9.91616,0.00921,0.10293,0.14100,0.10962
9.91618,0.00251,0.10962,0.13765,0.12971
9.91620,0.00251,0.10962,0.12761,0.10962
9.91622,0.00921,0.09623,0.14100,0.11297
9.91624,-0.00418,0.09289,0.13096,0.11632
9.91626,0.00586,0.10293,0.12426,0.12301
9.91628,0.00586,0.09958,0.12426,0.13305
9.91630,-0.01423,0.09958,0.12092,0.10962
9.91632,0.01255,0.08954,0.13430,0.10628
9.91634,0.00586,0.10962,0.13096,0.12636
9.91636,0.00921,0.11632,0.13430,0.11632
9.91638,0.01255,0.11297,0.13430,0.11632
9.91640,0.00251,0.11297,0.13430,0.13975
9.91642,0.01255,0.10293,0.13765,0.12301
9.91644,0.01590,0.11967,0.12761,0.12971
9.91646,0.00586,0.11967,0.12426,0.12301
9.91648,0.00921,0.12301,0.13765,0.13975
9.91650,0.00586,0.09623,0.12761,0.11632
9.91652,-0.00084,0.10293,0.13096,0.11967
9.91654,0.00586,0.11632,0.12426,0.12636
9.91656,0.00586,0.10628,0.12761,0.11967
9.91658,0.00251,0.11967,0.12092,0.13640
9.91660,0.01255,0.11967,0.13430,0.13975
9.91662,-0.00084,0.08954,0.12092,0.09958
9.91664,0.00251,0.09623,0.13096,0.11632
9.91666,-0.00084,0.10628,0.11422,0.11632
9.91668,0.01255,0.10628,0.13765,0.11967
9.91670,-0.00084,0.09289,0.13765,0.10628
9.91672,0.00586,0.09958,0.13096,0.12301
9.91674,0.00921,0.11967,0.13096,0.12971
9.91676,0.00586,0.10293,0.12092,0.11297
9.91678,0.01255,0.09289,0.13765,0.10293
9.91680,0.00586,0.09623,0.12092,0.12301
9.91682,0.00251,0.12636,0.14100,0.14310
9.91684,-0.00084,0.07950,0.13765,0.10293
9.91686,0.00921,0.09958,0.13765,0.10962
9.91688,0.00251,0.08954,0.12426,0.11632
9.91690,0.00921,0.06276,0.13430,0.08954
9.91692,-0.00084,0.09958,0.12426,0.10962
9.91694,0.00251,0.10628,0.13096,0.12301
9.91696,-0.00418,0.09289,0.13096,0.11297
9.91698,0.00251,0.10628,0.13096,0.12301
9.91700,0.00921,0.10628,0.14100,0.13305
9.91702,0.00586,0.09289,0.13096,0.11632
9.91704,0.00251,0.11632,0.12426,0.13305
9.91706,0.00251,0.03598,0.13096,0.08619
9.91708,0.01255,0.12301,0.13096,0.14644
9.91710,0.00921,0.11632,0.14100,0.11632
9.91712,0.00921,0.09958,0.12761,0.11967
9.91714,0.01255,0.12301,0.12761,0.11632
9.91716,-0.00753,0.09289,0.12761,0.11297
9.91718,-0.00084,0.09623,0.13096,0.10962
9.91720,0.00921,0.10293,0.13096,0.11967
9.91722,0.01255,0.10293,0.13430,0.11297
9.91724,-0.00084,0.09289,0.14100,0.12971
9.91726,0.01255,0.06946,0.14769,0.09289
9.91728,0.00921,0.09623,0.12761,0.10293
9.91730,0.00921,0.09958,0.11757,0.10293
9.91732,0.00251,0.08954,0.13096,0.11632
