-25.00000E+00,+15.90E-03,+335.99E-03,+200.00E-03,+186.61E-03
-24.95000E+00,+21.76E-03,+342.68E-03,+193.31E-03,+192.47E-03
-24.90000E+00,+24.27E-03,+347.70E-03,+200.00E-03,+191.63E-03
-24.85000E+00,+20.08E-03,+345.19E-03,+193.31E-03,+184.10E-03
-24.80000E+00,+19.25E-03,+359.42E-03,+196.65E-03,+186.61E-03
-24.75000E+00,+19.25E-03,+348.54E-03,+194.14E-03,+188.28E-03
-24.70000E+00,+17.57E-03,+354.40E-03,+189.96E-03,+188.28E-03
-24.65000E+00,+20.92E-03,+359.42E-03,+193.31E-03,+183.26E-03
-24.60000E+00,+364.02E-03,+376.16E-03,+364.02E-03,+350.63E-03
-24.55000E+00,+19.25E-03,+353.56E-03,+349.79E-03,+343.93E-03
-24.50000E+00,+17.57E-03,+344.36E-03,+357.32E-03,+343.93E-03
-24.45000E+00,+15.90E-03,+330.97E-03,+353.97E-03,+352.30E-03
-24.40000E+00,+35.98E-03,+18.00E-03,+49.37E-03,+32.64E-03
-24.35000E+00,+10.88E-03,+203.77E-03,+40.17E-03,+40.17E-03
-24.30000E+00,+5.86E-03,+332.64E-03,+47.70E-03,+44.35E-03
-24.25000E+00,+5.02E-03,+349.38E-03,+51.88E-03,+55.23E-03
-24.20000E+00,+9.21E-03,+335.99E-03,+56.07E-03,+39.33E-03
-24.15000E+00,+5.86E-03,+338.50E-03,+54.39E-03,+51.88E-03
-24.10000E+00,+5.86E-03,+337.66E-03,+59.41E-03,+47.70E-03
-24.05000E+00,+11.72E-03,+356.07E-03,+57.74E-03,+51.88E-03
-24.00000E+00,+9.21E-03,+346.03E-03,+46.03E-03,+49.37E-03
-23.95000E+00,+5.86E-03,+344.36E-03,+60.25E-03,+52.72E-03
-23.90000E+00,+10.88E-03,+356.07E-03,+59.41E-03,+51.05E-03
-23.85000E+00,+14.23E-03,+365.28E-03,+44.35E-03,+60.25E-03
-23.80000E+00,+357.32E-03,+382.85E-03,+206.69E-03,+210.04E-03
-23.75000E+00,+31.80E-03,+347.70E-03,+344.77E-03,+345.61E-03
-23.70000E+00,+22.59E-03,+342.68E-03,+338.91E-03,+345.61E-03
-23.65000E+00,+25.94E-03,+327.62E-03,+341.42E-03,+342.26E-03
-23.60000E+00,+22.59E-03,+78.25E-03,+347.28E-03,+340.59E-03
-23.55000E+00,+15.06E-03,+224.69E-03,+108.79E-03,+105.44E-03
-23.50000E+00,+10.88E-03,+295.82E-03,+102.93E-03,+109.62E-03
-23.45000E+00,+16.74E-03,+314.23E-03,+115.48E-03,+95.40E-03
-23.40000E+00,+290.38E-03,+309.21E-03,+293.72E-03,+300.42E-03
-23.35000E+00,+12.55E-03,+91.64E-03,+298.74E-03,+277.82E-03
-23.30000E+00,+9.21E-03,+48.12E-03,+285.36E-03,+282.01E-03
-23.25000E+00,+20.08E-03,+36.41E-03,+282.01E-03,+277.82E-03
-23.20000E+00,+12.55E-03,+28.04E-03,+290.38E-03,+287.03E-03
-23.15000E+00,+5.86E-03,+75.74E-03,+55.23E-03,+46.03E-03
-23.10000E+00,+5.86E-03,+171.97E-03,+56.07E-03,+49.37E-03
-23.05000E+00,+4.18E-03,+188.71E-03,+58.58E-03,+52.72E-03
-23.00000E+00,+19.25E-03,+215.49E-03,+186.61E-03,+193.31E-03
-22.95000E+00,+7.53E-03,+264.86E-03,+192.47E-03,+186.61E-03
-22.90000E+00,+24.27E-03,+284.11E-03,+282.01E-03,+280.33E-03
-22.85000E+00,+21.76E-03,+313.39E-03,+286.19E-03,+276.15E-03
-22.80000E+00,+19.25E-03,+325.95E-03,+280.33E-03,+273.64E-03
-22.75000E+00,+22.59E-03,+333.48E-03,+289.54E-03,+267.78E-03
-22.70000E+00,+10.88E-03,+344.36E-03,+310.46E-03,+312.13E-03
-22.65000E+00,+19.25E-03,+194.57E-03,+311.30E-03,+315.48E-03
-22.60000E+00,+12.55E-03,+145.19E-03,+307.11E-03,+310.46E-03
-22.55000E+00,+16.74E-03,+156.91E-03,+317.99E-03,+306.28E-03
-22.50000E+00,+9.21E-03,+198.75E-03,+169.87E-03,+168.20E-03
-22.45000E+00,+12.55E-03,+276.57E-03,+164.85E-03,+178.24E-03
-22.40000E+00,+9.21E-03,+272.39E-03,+276.99E-03,+280.33E-03
-22.35000E+00,+24.27E-03,+97.49E-03,+270.29E-03,+280.33E-03
-22.30000E+00,+22.59E-03,+43.10E-03,+278.66E-03,+266.95E-03
-22.25000E+00,+19.25E-03,+40.59E-03,+277.82E-03,+279.50E-03
-22.20000E+00,+42.68E-03,+31.39E-03,+283.68E-03,+266.95E-03
-22.15000E+00,+840E-06,+109.21E-03,+67.78E-03,+61.92E-03
-22.10000E+00,-5.86E-03,+133.48E-03,+56.07E-03,+59.41E-03
-22.05000E+00,+1.67E-03,+141.85E-03,+67.78E-03,+60.25E-03
-22.00000E+00,+12.55E-03,+128.46E-03,+143.10E-03,+129.71E-03
-21.95000E+00,+21.76E-03,+106.70E-03,+131.38E-03,+139.75E-03
-21.90000E+00,+14.23E-03,+203.77E-03,+124.69E-03,+119.67E-03
-21.85000E+00,+12.55E-03,+281.60E-03,+120.50E-03,+123.01E-03
-21.80000E+00,+12.55E-03,+285.78E-03,+119.67E-03,+99.58E-03
-21.75000E+00,+10.88E-03,+129.29E-03,+282.85E-03,+276.99E-03
-21.70000E+00,+12.55E-03,+46.45E-03,+280.33E-03,+278.66E-03
-21.65000E+00,+13.39E-03,+30.55E-03,+284.52E-03,+271.97E-03
-21.60000E+00,+9.21E-03,+24.69E-03,+270.29E-03,+266.95E-03
-21.55000E+00,+3.35E-03,+88.29E-03,+42.68E-03,+40.17E-03
-21.50000E+00,+9.21E-03,+230.55E-03,+39.33E-03,+37.66E-03
-21.45000E+00,+6.69E-03,+240.59E-03,+49.37E-03,+45.19E-03
-21.40000E+00,+19.25E-03,+145.19E-03,+243.51E-03,+233.47E-03
-21.35000E+00,+17.57E-03,+78.25E-03,+233.47E-03,+223.43E-03
-21.30000E+00,+19.25E-03,+73.23E-03,+235.15E-03,+230.13E-03
